Folder evaluated: ../AEIC/old_first/inf
Reference folder: ../AEIC/old_first/src
Date: 2026-09-08 17:38:13
Device: cuda

filename                                          PSNR         LPIPS         DISTS          VMAF           FID
coarse_dirt.png                              12.605933      0.637403      0.482823      8.626892      186.8444
cobbled_deepslate.png                        11.104830      0.515939      0.446767      6.904358      186.8444
cobblestone.png                               8.122212      0.475545      0.427007      5.819683      186.8444
cobweb.png                                   10.045449      0.505750      0.403349      4.796888      186.8444
cocoa_stage0.png                              9.961113      0.417915      0.316928      0.000000      186.8444
cocoa_stage1.png                             11.300735      0.437219      0.296429      0.000000      186.8444
cocoa_stage2.png                             10.149155      0.427983      0.330980      4.701368      186.8444
command_block.png                            10.048316      0.401322      0.327292      0.000000      186.8444
command_block_back.png                        8.442761      0.505788      0.473458      2.616430      186.8444
comparator.png                                9.634620      0.466088      0.344962      3.515460      186.8444
comparator_on.png                             8.162584      0.511116      0.365513      4.317067      186.8444
composter_bottom.png                         16.111596      0.535169      0.401531     12.095126      186.8444
composter_compost.png                         9.932903      0.326061      0.326676      2.085516      186.8444
composter_ready.png                           9.766601      0.425866      0.353239      0.000000      186.8444
composter_side.png                           14.140061      0.266282      0.366751     16.505232      186.8444
composter_top.png                            11.625238      0.562814      0.356240      0.000000      186.8444
copper_block.png                             11.635452      0.679414      0.441296     12.533693      186.8444
copper_ore.png                               11.119565      0.425907      0.370355      7.406394      186.8444
cornflower.png                               13.625230      0.305251      0.282997      0.000000      186.8444
cracked_deepslate_bricks.png                 14.835055      0.504761      0.418267      6.072605      186.8444
cracked_deepslate_tiles.png                  10.321490      0.618761      0.458211      9.029917      186.8444
cracked_nether_bricks.png                    15.556263      0.508315      0.384031      5.879660      186.8444
cracked_polished_blackstone_bricks.png       14.153327      0.467218      0.432650      6.616847      186.8444
cracked_stone_bricks.png                      9.528589      0.523319      0.396680      4.759442      186.8444
crafting_table_front.png                     11.628583      0.524093      0.407577      1.755480      186.8444
crafting_table_side.png                      13.044094      0.499562      0.373102      3.857555      186.8444
crafting_table_top.png                       12.477048      0.495792      0.419593      0.271271      186.8444
crimson_planks.png                           12.182557      0.518850      0.435236     13.900804      186.8444
cut_copper.png                               14.147055      0.552522      0.384043      9.070854      186.8444
cut_red_sandstone.png                        15.644572      0.412714      0.373595      9.809944      186.8444
cut_sandstone.png                            15.272064      0.333695      0.319951     17.251303      186.8444
cyan_candle.png                              19.378222      0.209071      0.291395      0.000000      186.8444
cyan_candle_lit.png                          22.050714      0.223370      0.235482      0.000000      186.8444
cyan_concrete.png                            17.700130      0.287283      0.335269     27.557627      186.8444
cyan_concrete_powder.png                     11.246210      0.287728      0.328498      7.783397      186.8444
cyan_glazed_terracotta.png                    9.046873      0.380949      0.369017      4.968571      186.8444
cyan_stained_glass.png                       19.704754      0.171541      0.346885     14.751598      186.8444
cyan_stained_glass_pane_top.png              17.941813      0.110676      0.208942     16.446840      186.8444
cyan_terracotta.png                          25.522500      0.237258      0.284584     45.257072      186.8444
cyan_wool.png                                10.364557      0.412865      0.398245      4.523657      186.8444
damaged_anvil_top.png                        12.661346      0.501196      0.382804      0.000000      186.8444
dandelion.png                                 9.695114      0.273935      0.250467      0.000000      186.8444
dark_oak_door_bottom.png                     20.509943      0.476929      0.339011      3.607807      186.8444
dark_oak_door_top.png                        11.613053      0.563091      0.417251      5.664185      186.8444
dark_oak_leaves.png                          10.019218      0.558829      0.412274      6.244287      186.8444
dark_oak_log.png                             13.726641      0.505703      0.439728      5.761292      186.8444
dark_oak_log_top.png                         17.999387      0.458964      0.397891      7.451457      186.8444
dark_oak_planks.png                          23.244346      0.319773      0.425789     14.534219      186.8444
dark_oak_sapling.png                          8.879129      0.377249      0.346477      5.827299      186.8444
dark_oak_trapdoor.png                        17.080578      0.571995      0.413152     11.224656      186.8444
dark_prismarine.png                          13.015251      0.641788      0.440398      3.762987      186.8444
daylight_detector_inverted_top.png           11.229852      0.495561      0.419379      4.980630      186.8444
daylight_detector_side.png                   13.823288      0.630207      0.413976      5.945033      186.8444
daylight_detector_top.png                    11.610547      0.468852      0.416804      3.845814      186.8444
dead_bush.png                                 8.244413      0.468134      0.361828      0.000000      186.8444
deepslate.png                                12.395344      0.553893      0.467895      7.651700      186.8444
deepslate_bricks.png                         15.007481      0.588459      0.437533      4.556026      186.8444
deepslate_coal_ore.png                       11.195038      0.565025      0.437108      6.860248      186.8444
deepslate_copper_ore.png                     12.112954      0.469828      0.412060      6.477850      186.8444
deepslate_diamond_ore.png                    11.362692      0.427769      0.415744      6.227785      186.8444
deepslate_emerald_ore.png                    12.301752      0.363331      0.416750      8.009979      186.8444
deepslate_gold_ore.png                       11.976334      0.465613      0.431091      7.560940      186.8444
deepslate_iron_ore.png                       11.889764      0.442364      0.439363      7.527301      186.8444
deepslate_lapis_ore.png                      12.434812      0.424259      0.430191      7.963330      186.8444
deepslate_redstone_ore.png                   10.992298      0.356039      0.403581      7.437493      186.8444
deepslate_tiles.png                          10.388311      0.583451      0.455709      7.803707      186.8444
deepslate_top.png                            13.113784      0.557584      0.448970      5.988192      186.8444
destroy_stage_0.png                          16.981175      0.329646      0.248336      0.000000      186.8444
destroy_stage_1.png                          15.983562      0.308449      0.247119      0.000000      186.8444
destroy_stage_2.png                          14.725967      0.381347      0.273894      0.000000      186.8444
destroy_stage_3.png                          13.339068      0.443671      0.311217      0.000000      186.8444
destroy_stage_4.png                          12.229585      0.439908      0.346265      0.000000      186.8444
destroy_stage_5.png                          11.196425      0.456673      0.363258      0.000000      186.8444
destroy_stage_6.png                          10.405785      0.448640      0.370476      0.000000      186.8444
destroy_stage_7.png                           8.138790      0.468309      0.345521      1.938587      186.8444
destroy_stage_8.png                           7.733333      0.395622      0.383898      4.000677      186.8444
destroy_stage_9.png                           6.480796      0.390452      0.373032      3.986079      186.8444
detector_rail.png                             6.445000      0.488932      0.412895      5.062504      186.8444
detector_rail_on.png                          7.701007      0.575339      0.401002      2.247361      186.8444
diamond_block.png                            12.429705      0.407052      0.393236      7.788474      186.8444
diamond_ore.png                              14.173356      0.445052      0.370087      9.808041      186.8444
diorite.png                                   9.370369      0.577504      0.444364      4.323097      186.8444
dirt.png                                     15.589146      0.553823      0.449741     14.238772      186.8444
